20160215113414 Cannot connect to COM1 at 9600
20160216132617 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216132717 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216132817 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216132917 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216133017 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216133117 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216133217 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216133317 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216133418 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216133518 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216133618 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216133718 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216133818 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216133918 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216134018 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216134118 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216134218 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216134318 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216134418 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216134518 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216134618 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216134718 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216134818 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216134918 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216135018 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216135118 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216135218 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216135318 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216135418 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216135518 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216135618 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216135718 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216135818 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216135918 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216140018 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216140118 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216140218 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216140318 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216140418 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216140518 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216140618 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216140718 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216140818 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216140918 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216141018 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216141118 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216141218 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216141318 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216141419 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216141519 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216141619 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216141719 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216141819 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216141919 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216191522 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216191623 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216191723 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216191823 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216191923 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216192023 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216192123 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216192223 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216192323 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216192423 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216192523 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216192623 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216192723 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216192823 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216192923 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216193023 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216193123 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216193223 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160216193323 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217120542 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217120642 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217120742 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217120842 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217120942 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217121042 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217121142 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217121243 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217121343 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217121443 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217121543 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217121643 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217121743 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217121843 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217121943 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217122043 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217122143 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217122244 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217122344 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217122444 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217122544 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217122644 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217122745 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217122845 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217122945 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217123045 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217123146 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217123246 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217123346 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217123446 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217123546 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217123646 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217123746 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217123846 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217123946 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217124046 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217124146 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217124246 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217124346 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217124446 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217124546 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217124646 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217124746 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217124846 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217124946 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217125046 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217125146 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217125246 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217125346 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217125446 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217125546 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217125646 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217125747 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217125847 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217125947 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217130047 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217130147 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217130247 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217130347 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217130447 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217130547 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217130647 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217130747 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217130847 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217130947 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217131047 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217131147 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217131247 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217131347 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217131447 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217131547 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217131647 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217131747 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217131847 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217131947 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217132047 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217132147 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217132247 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217132347 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217132448 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217174239 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217174339 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217174439 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217174539 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217174639 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217174739 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217174839 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217174939 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217175039 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217175139 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217175239 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217175339 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217175439 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217175539 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217175639 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217175740 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217175840 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217175940 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217180040 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217180140 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217180240 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217180340 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217180440 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217180540 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217180640 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217180740 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217180840 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160217180940 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221112013 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221112113 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221112213 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221112313 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221112413 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221112513 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221112614 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221112714 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221112814 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221112914 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221113014 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221113114 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221113214 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221113314 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221113414 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221113514 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221113614 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221113714 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221113814 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221113914 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221114014 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221114114 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221114214 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221114314 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221114414 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221114514 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221114614 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221114714 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221114814 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221114914 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221115015 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221115115 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221115215 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221115315 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221115415 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221115515 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221115615 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221115715 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221115815 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221115915 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221120015 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221120115 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221120215 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221120315 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221120415 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221120515 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221120615 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221120715 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221120815 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221120915 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221121015 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221121115 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221121215 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221121315 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221121415 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221121516 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221121616 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221121716 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221121816 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221121916 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221122016 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221122116 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221122216 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221122316 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221122416 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221122516 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221122616 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221122716 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221122816 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221122916 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221123016 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221123116 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221123216 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221123316 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221123416 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221123516 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221123616 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221123716 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221123816 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221123916 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221124016 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221124116 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221124216 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221124316 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221124416 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221124517 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221124617 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221124717 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221124817 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221124917 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221125017 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221125117 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221125217 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221125317 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221125417 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221132841 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221132941 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221133041 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221133141 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221133241 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221133341 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221133441 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221133541 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221133641 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221133741 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221133841 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221133941 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221134041 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221134141 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221134241 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221134341 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221134441 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221134541 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221134641 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221134741 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221134841 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221134941 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221135041 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221135141 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221135241 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221135341 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221135441 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221135541 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221135641 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221135741 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221135841 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221135941 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221140041 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221140141 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221140241 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221140341 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221140441 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221140541 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221140641 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221140742 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
20160221140842 AUTOLOG! status: ready, low: , hi: , step: , ifm: , lvl: , obs: 
